Hugo_Symbol	Entrez_Gene_Id	TCGA-38-4628-11	TCGA-38-4629-11	TCGA-38-4630-11	TCGA-44-3918-11	TCGA-44-3919-11	TCGA-44-4112-11	TCGA-49-4486-11	TCGA-49-4494-11	TCGA-49-4501-11	TCGA-49-4505-11	TCGA-49-4506-11	TCGA-49-4507-11	TCGA-49-4510-11	TCGA-55-1592-11	TCGA-55-1594-11	TCGA-55-1595-11	TCGA-55-1596-11	TCGA-73-4659-11	TCGA-73-4662-11	TCGA-73-4666-11	TCGA-73-4668-11	TCGA-73-4670-11	TCGA-73-4675-11	TCGA-73-4677-11
PPP4R4	57718	0.322813772	0.295983512	0.353975496	0.288767128	0.305564544	0.294901872	0.333250565	0.257183684	0.475617736	0.264015457	0.279164857	0.26454711	0.254482969	0.227418264	0.462665125	0.314464032	0.290700222	0.28103678	0.424693217	0.224303758	0.39076912	0.397888682	0.279736829	0.261827244
C7	730	0.241433548	0.156432453	0.161154024	0.223326857	0.227094726	0.23354128	0.230642212	0.17171469	0.119316768	0.176716853	0.196061131	0.187838208	0.174618327	0.209378991	0.164886685	0.184632861	0.302832816	0.210804876	0.195379995	0.202427039	0.212864821	0.156647679	0.318578666	0.233822868
CYP17A1	1586	0.831715489	0.839806559	0.826966548	0.756523839	0.827785303	0.814901241	0.812179787	0.871147533	0.795128415	0.776269029	0.795147202	0.84911417	0.708770519	0.754707712	0.736825592	0.768892467	0.712616007	0.794462876	0.889136868	0.7918562	0.787246943	0.78838625	0.750364535	0.839303266
FAM128B	80097	0.430056499	0.449274233	0.467891108	0.506539687	0.497643945	0.47454814	0.412925198	0.471113165	0.525625073	0.488278857	0.412539347	0.429687672	0.484248309	0.430609505	0.515751929	0.560641088	0.465121751	0.568419079	0.456848745	0.487548113	0.435085635	0.470389942	0.508526004	0.507531636
UTP3	57050	0.022242175	0.025900405	0.027145863	0.028213517	0.02551229	0.024453791	0.027951183	0.020320433	0.030163996	0.034337222	0.032164575	0.031091175	0.02384098	0.025292137	0.025063648	0.026830629	0.034284453	0.027912911	0.023156457	0.029012684	0.027056315	0.020377087	0.024332646	0.02497188
PRKD3	23683	0.921028641	0.879204264	0.874198478	0.920518605	0.909222833	0.870329498	0.931059083	0.819628234	0.868586816	0.868203555	0.913988273	0.872402291	0.907321745	0.901572234	0.865363494	0.807137611	0.834944329	0.877867555	0.839907782	0.90320732	0.884229034	0.913511819	0.921824107	0.863116134
SMOC2	64094	0.090665092	0.127639468	0.147324774	0.097972875	0.09792547	0.219108548	0.061049909	0.091296614	0.100486939	0.106923369	0.084519253	0.101193536	0.072828529	0.074772622	0.071173515	0.098589287	0.088039995	0.075079158	0.079394287	0.084588006	0.187942068	0.100095382	0.048890873	0.073263477
USH1G	124590	0.055223969	0.091080543	0.071304356	0.086013256	0.086457109	0.083748808	0.086490485	0.061961872	0.077026202	0.084629744	0.065219697	0.083770931	0.061935628	0.096957598	0.080189708	0.094649077	0.065236246	0.070404552	0.061378647	0.074694415	0.121826171	0.074472686	0.082297538	0.072468483
TBC1D7	51256	0.898614464	0.918141966	0.873811909	0.879715636	0.857316258	0.898553962	0.915080011	0.905849774	0.903303674	0.872791403	0.853765477	0.873460653	0.889886306	0.865129159	0.830708051	0.826418658	0.854030736	0.88503657	0.89724901	0.899046169	0.882703984	0.922356138	0.847275848	0.883594644
TOP2A	7153	0.063338203	0.07305659	0.068587745	0.084635612	0.065638951	0.050798003	0.063517199	0.050092826	0.05722323	0.065179044	0.082394219	0.064546468	0.051399263	0.038755243	0.070524972	0.054861922	0.044339892	0.062244659	0.079296731	0.059238239	0.064684185	0.063063376	0.053991224	0.061013507
NAIF1	203245	0.868958948	0.821148635	0.845202228	0.874605476	0.841998339	0.827825727	0.855756838	0.848021524	0.87837119	0.862993098	0.863743421	0.869849936	0.881742275	0.852577658	0.863945548	0.874304542	0.874909864	0.8747417	0.895693544	0.872584281	0.86422727	0.887371943	0.901482903	0.874772397
PI15	51050	0.705373561	0.606870898	0.742152774	0.747706175	0.698485331	0.649162661	0.704839979	0.682648078	0.78054415	0.684155889	0.633424067	0.692988618	0.695918083	0.750330023	0.704868976	0.739305147	0.748992616	0.694825966	0.716432263	0.656303533	0.727959098	0.73483446	0.834792584	0.693846057
INCA1	388324	0.395543896	0.355059108	0.398413267	0.373288364	0.301294598	0.426328066	0.417128693	0.408479267	0.285607633	0.353387187	0.305489831	0.355934347	0.275617275	0.374908515	0.313169077	0.289074708	0.344317415	0.304345553	0.368978575	0.365581227	0.347480541	0.279636756	0.376784764	0.294984392
PSMD11	5717	0.235772901	0.209965026	0.186707045	0.084265488	0.315203442	0.279213781	0.224711746	0.256258435	0.170852912	0.156057574	0.17315321	0.326048945	0.101223297	0.179613311	0.267454147	0.189171281	0.144544282	0.158453162	0.171532254	0.235814098	0.235653134	0.108987389	0.41776185	0.146137898
ZFP2	80108	0.068408759	0.125157573	0.067169837	0.062604697	0.121082031	0.185435464	0.076298257	0.119918432	0.037212209	0.056248627	0.052398422	0.061981921	0.07164212	0.165026803	0.074092617	0.083465158	0.102246214	0.062517171	0.06427284	0.051782478	0.137284878	0.106314321	0.09530152	0.091423927
CES3	23491	0.943480872	0.902790108	0.906958119	0.905028207	0.933575392	0.932120974	0.905092071	0.927902288	0.939800815	0.905963167	0.889337706	0.914213895	0.919977625	0.912504456	0.875095123	0.846976496	0.829262718	0.931866517	0.935161356	0.890793498	0.910943545	0.928843578	0.908336278	0.92734305
LOC253039		0.187767573	0.393607951	0.18880898	0.028354642	0.306184542	0.411909777	0.255256698	0.19650885	0.037840712	0.26070328	0.194098146	0.257738158	0.022964848	0.223593287	0.209547753	0.203765146	0.225751531	0.342222216	0.254703976	0.361264624	0.269217809	0.174871159	0.174676833	0.299460061
RFXANK	8625	0.04305325	0.04915388	0.041741355	0.038929753	0.039648608	0.041964602	0.047423087	0.042519205	0.050081572	0.034695421	0.051578369	0.032769271	0.039176971	0.038412297	0.038504935	0.036592228	0.040177426	0.037416859	0.043790864	0.042341198	0.041164595	0.045879657	0.034503435	0.035699303
PTPDC1	138639	0.019943066	0.028568117	0.023699487	0.032477228	0.035840934	0.029084369	0.019196542	0.027152808	0.030021326	0.04808316	0.029005444	0.024461545	0.084922042	0.032558182	0.03906619	0.036970133	0.026619746	0.030584436	0.022605892	0.026806054	0.027431262	0.020073489	0.022692047	0.023151874
APOL6	80830	0.295880691	0.275074266	0.389193387	0.374523257	0.338998844	0.225510211	0.348401313	0.25775304	0.301463369	0.384114797	0.325730413	0.253809836	0.410545297	0.321658957	0.37983768	0.295336161	0.385814165	0.353010576	0.273992506	0.340930345	0.307940046	0.360762717	0.38957201	0.31691242
MRPL55	128308	0.249119004	0.311585883	0.308513128	0.255557228	0.353998935	0.336632922	0.331624491	0.266058771	0.239949595	0.219183364	0.258771737	0.273123091	0.250033866	0.250979535	0.261416341	0.30454984	0.269570312	0.290119063	0.274463819	0.302415127	0.297967613	0.294379604	0.201094472	0.28862329
SLC26A5	375611	0.087308006	0.070581421	0.068997518	0.066108404	0.061936074	0.108189364	0.073145058	0.060691743	0.087220787	0.065277941	0.052413782	0.058914352	0.039593634	0.098265779	0.061803153	0.053099039	0.043075715	0.055523111	0.063648161	0.119823799	0.067164845	0.052066897	0.044904368	0.038429929
SCGB1A1	7356	0.849583862	0.878356926	0.843678414	0.87641859	0.854977671	0.821353609	0.844449962	0.860089969	0.884540667	0.822426559	0.80258871	0.871594185	0.849871659	0.862468395	0.866170975	0.767809297	0.875214836	0.859239393	0.859417154	0.869520156	0.871592456	0.845979534	0.866464544	0.859397242
IL2	3558	0.727429625	0.729361063	0.735207319	0.72640954	0.78506344	0.703846658	0.729061252	0.72993588	0.666296781	0.751087454	0.721087272	0.802121457	0.74585442	0.699969496	0.675962102	0.640954412	0.722680017	0.730081781	0.700451158	0.787129	0.779911328	0.820649027	0.850831363	0.7129898
LRP12	29967	0.054700017	0.078388035	0.049890877	0.04973141	0.067296532	0.100560189	0.057958627	0.034077991	0.048172466	0.062857711	0.043086493	0.040202932	0.048629957	0.055103518	0.042472581	0.042912488	0.054896505	0.04374968	0.07764042	0.056163989	0.061124935	0.049266834	0.04168205	0.050441018
FERMT1	55612	0.535588971	0.465253035	0.544004292	0.541099456	0.446706661	0.509679906	0.544763743	0.483118629	0.500786763	0.472815054	0.461608318	0.512127944	0.473394678	0.455223988	0.426498124	0.348506292	0.46365013	0.481374205	0.511851431	0.463986855	0.477701737	0.489420221	0.524820431	0.47691304
MYO1A	4640	0.589080471	0.740208121	0.694871363	0.7010156	0.618556346	0.626890527	0.640831802	0.632012343	0.741324379	0.603197208	0.599483206	0.636233238	0.553954413	0.557473789	0.672710636	0.57067445	0.672420956	0.604572817	0.728093276	0.63858241	0.617130168	0.625145366	0.642340519	0.608122824
C1orf51	148523	0.284748454	0.169740515	0.175179877	0.162141101	0.215849269	0.254560534	0.175469427	0.169447388	0.261255087	0.109487221	0.121878815	0.154746185	0.074014138	0.197805884	0.090830593	0.093332791	0.090804438	0.110575889	0.144358908	0.159127196	0.15361675	0.220391024	0.122503418	0.16162666
MYBL2	4605	0.021392841	0.027868186	0.024994552	0.034875745	0.034105543	0.02352038	0.026169429	0.017580842	0.019400585	0.024097836	0.035852975	0.015448747	0.017886612	0.023073913	0.030517756	0.023578429	0.026383642	0.02914231	0.01724911	0.018985468	0.030711359	0.018777995	0.016130732	0.022215352
NPAS1	4861	0.03586972	0.044333284	0.046314634	0.046022062	0.051381498	0.042046605	0.044453007	0.032999583	0.052991741	0.04401026	0.042050967	0.037573741	0.03762328	0.035830561	0.049141734	0.053362058	0.050702306	0.041020529	0.036201514	0.036628135	0.049587163	0.037484802	0.037047314	0.05078101
RAB7L1	8934	0.017100879	0.014260779	0.016225097	0.015159606	0.018080361	0.011632299	0.012488402	0.013953529	0.014833837	0.01440661	0.013780515	0.012378368	0.011901261	0.010822549	0.013041797	0.013728586	0.011107754	0.014927161	0.012385132	0.020204326	0.016782489	0.017071638	0.010727654	0.01394856
GPX2	2877	0.927152249	0.947922391	0.921794767	0.941437036	0.921960431	0.889360655	0.945732627	0.938096736	0.939700128	0.923347471	0.809965871	0.939683839	0.896370985	0.926497718	0.914979024	0.840523002	0.890707372	0.949479231	0.951147388	0.915341776	0.933274069	0.929117261	0.919466307	0.956536348
UBE2Q2	92912	0.03925491	0.05999016	0.074884106	0.060188736	0.057061102	0.039953967	0.056145224	0.0459354	0.042426379	0.060670997	0.044549084	0.050924472	0.04783691	0.040668025	0.050190382	0.034960809	0.043843376	0.046047543	0.040893843	0.044068057	0.048247578	0.060554098	0.058875814	0.040649195
TMEM117	84216	0.012574268	0.015761056	0.01292962	0.017283309	0.020634662	0.014313841	0.011431124	0.008009475	0.010197716	0.009996375	0.010662305	0.009909828	0.0128856	0.036504791	0.03147294	0.029638069	0.021153761	0.012133914	0.00798263	0.016128454	0.012781053	0.013264073	0.011278723	0.011035874
ARPC5	10092	0.072332235	0.071872936	0.053699079	0.094123082	0.071802657	0.080128231	0.077105574	0.053546512	0.070601283	0.056746676	0.05792213	0.064548148	0.064452734	0.054048857	0.063528439	0.056824449	0.054555387	0.071362108	0.054927365	0.068157977	0.066880436	0.05361063	0.051131308	0.069368588
SLAMF9	89886	0.839797866	0.799178018	0.788960961	0.854461958	0.805704373	0.815591476	0.855569532	0.830601256	0.863476016	0.766095799	0.840212961	0.821508783	0.821700933	0.855955888	0.809061428	0.807079123	0.861504266	0.814098161	0.832054908	0.82574461	0.829556689	0.84709802	0.884997957	0.837965924
A4GALT	53947	0.275842655	0.28482257	0.34045486	0.303630726	0.280428836	0.279180331	0.300621768	0.273684605	0.426959894	0.325998709	0.260070511	0.279673577	0.286513772	0.254441259	0.280751017	0.239242774	0.25287264	0.282964405	0.335272434	0.295308704	0.287803018	0.267464737	0.313777532	0.257142296
PDZD3	79849	0.842285478	0.843349562	0.81793575	0.829777079	0.781693095	0.817268315	0.825643562	0.827322356	0.797159838	0.79890218	0.713454993	0.834644929	0.767274401	0.795638487	0.736277503	0.731355108	0.781998393	0.817607141	0.858684282	0.750683378	0.85052101	0.790320713	0.779547588	0.784684336
PROZ	8858	0.920829601	0.923525881	0.925448563	0.925744742	0.914328833	0.924065524	0.929265579	0.936099	0.941455012	0.902029783	0.928934642	0.945113229	0.946744633	0.908441703	0.903270243	0.89096882	0.909039779	0.91615872	0.950571478	0.915876016	0.913095474	0.915192795	0.92798367	0.921218446
TSPAN33	340348	0.205608042	0.232832107	0.216455773	0.225831705	0.231162701	0.226002394	0.217961675	0.202727315	0.240396411	0.223024516	0.214710131	0.252969579	0.198646917	0.154225628	0.167077047	0.204614992	0.176717421	0.232135457	0.184388109	0.207205318	0.246178668	0.236497075	0.187930904	0.215162825
VPS33A	65082	0.585185738	0.432921768	0.52274165	0.447445247	0.456545739	0.475185209	0.462271588	0.545026569	0.477581186	0.395359612	0.443384253	0.507633101	0.482812353	0.460237622	0.491579266	0.486363202	0.534588056	0.466180477	0.486501576	0.501857706	0.361774692	0.450896013	0.418738328	0.518672245
ANKRD24	170961	0.751832128	0.713146758	0.766368113	0.697446484	0.764960548	0.666417522	0.764723001	0.782600354	0.742001973	0.713277448	0.751309368	0.822634784	0.750345603	0.696610784	0.71369157	0.677403104	0.682860247	0.715723814	0.796425812	0.815170559	0.730487017	0.755912729	0.743620209	0.684743664
CAD	790	0.493318442	0.5	0.51597584	0.594955239	0.542959978	0.494342451	0.598704409	0.542518148	0.438083831	0.55472377	0.490830636	0.46439131	0.535697877	0.431842438	0.402010076	0.407056458	0.444631413	0.518765157	0.576533593	0.608499558	0.483940802	0.623821784	0.657584257	0.564142333
C19orf53	28974	0.059350597	0.07194473	0.066031345	0.070274369	0.057406101	0.051777709	0.07940944	0.059594275	0.06290038	0.065516732	0.089885634	0.066911358	0.052284778	0.049615416	0.071177176	0.044655242	0.052302118	0.064654806	0.051696283	0.058170227	0.058105063	0.051895008	0.064923942	0.068926248
CCDC18	343099	0.052717948	0.052949303	0.056428214	0.065378052	0.057406807	0.049166719	0.07213776	0.048457796	0.048013544	0.063435897	0.100786039	0.066410023	0.051939972	0.042169124	0.054528267	0.047136016	0.044808647	0.050176317	0.044480214	0.070486308	0.070207769	0.045619574	0.054898165	0.053305804
FLJ13197		0.127016213	0.174292069	0.124672692	0.10529483	0.157573084	0.260301516	0.076547333	0.157933172	0.189973368	0.099851841	0.056232626	0.212292701	0.122189771	0.187811707	0.160221434	0.18378358	0.206031639	0.19795715	0.16297193	0.146727532	0.159894403	0.070433362	0.071676503	0.19625168
C1orf210	149466	0.763797653	0.753130542	0.74574127	0.663659896	0.755337563	0.744415157	0.700267073	0.762576479	0.757125924	0.660596371	0.614637854	0.745283643	0.650330171	0.672570088	0.628981164	0.598887347	0.630089909	0.719521363	0.786586046	0.649845782	0.714438948	0.68595043	0.59893433	0.740237436
TDGF1	6997	0.869101	0.864572278	0.820088119	0.887385506	0.827779541	0.840309933	0.866487554	0.867757019	0.817678767	0.800993867	0.845863424	0.82503765	0.812967455	0.821231549	0.76195483	0.719828018	0.776467337	0.836793433	0.860103246	0.835185331	0.863943424	0.851417302	0.812256769	0.874849552
CHI3L2	1117	0.570652173	0.561526456	0.553465704	0.497015741	0.531237029	0.505189378	0.509609613	0.521008814	0.556730238	0.494701604	0.452947258	0.560407376	0.485680222	0.519776695	0.448363442	0.451168296	0.472601712	0.496483897	0.556794607	0.471889909	0.432188731	0.553499033	0.340199892	0.585353809
ACSM3	6296	0.23003724	0.152121971	0.200603927	0.18761353	0.230633584	0.175137716	0.163475959	0.165189581	0.215161021	0.181830088	0.128194781	0.17296895	0.212262481	0.139867413	0.116427533	0.13534006	0.136382389	0.180508867	0.174012015	0.156826023	0.131407659	0.15587649	0.124530864	0.199379375
SLC9A3R2	9351	0.113478082	0.142017099	0.143854375	0.126607983	0.110734443	0.161135622	0.12177107	0.098111238	0.054245036	0.100064851	0.071698828	0.18553706	0.094177264	0.144712185	0.060079252	0.089508179	0.110370605	0.082205995	0.148414869	0.119525357	0.173846387	0.148519938	0.131616332	0.088617744
CSDE1	7812	0.05450542	0.055715561	0.054031856	0.070874658	0.070643979	0.038800025	0.059567363	0.04842001	0.063914139	0.046226632	0.065653373	0.058924113	0.050899436	0.051996414	0.053019365	0.055026602	0.054385273	0.058811217	0.057004705	0.06090884	0.0541447	0.051632986	0.047390719	0.048489742
SLC5A8	160728	0.151053949	0.248046238	0.15662944	0.174648059	0.20304771	0.310119544	0.17758306	0.274810587	0.119792162	0.202787087	0.212653546	0.096847003	0.099050343	0.257147656	0.114688503	0.189061365	0.12106438	0.099526676	0.125864822	0.176544262	0.168954081	0.135165942	0.0581646	0.179684929
KLRA1	10748	0.880613827	0.855439098	0.887768978	0.83030109	0.846925629	0.838883895	0.874468112	0.876908838	0.879510484	0.8772899	0.835001978	0.876202158	0.898618139	0.827313885	0.830745381	0.858131632	0.83328793	0.86179831	0.860145932	0.85214243	0.86717557	0.880064908	0.889248059	0.887226209
ROBO4	54538	0.564710256	0.563848499	0.621509351	0.642076648	0.654145511	0.651008966	0.662507834	0.607735378	0.625112999	0.682012016	0.668488452	0.63006827	0.625191388	0.640248576	0.636854053	0.58146614	0.617646467	0.614686641	0.558167467	0.60943311	0.632669391	0.63266417	0.696418015	0.592455057
LRMP	4033	0.061177603	0.048159141	0.093642592	0.051337726	0.108858335	0.067273296	0.06744204	0.126101931	0.078584822	0.056720081	0.057381254	0.040772518	0.0827674	0.055542841	0.059561916	0.084117216	0.054084381	0.056827277	0.045205943	0.049043314	0.07881738	0.055062361	0.040141359	0.066983557
IL5RA	3568	0.724057443	0.783763104	0.726934023	0.741452613	0.721728832	0.725851864	0.74062594	0.762367905	0.753431622	0.708655785	0.613056894	0.730122558	0.722683352	0.783422583	0.771633654	0.663745378	0.796092372	0.745215116	0.780597078	0.751220908	0.750954883	0.721540169	0.798443951	0.803943956
CXCL14	9547	0.353996005	0.365346842	0.34437744	0.32751932	0.406556624	0.309560605	0.353928216	0.305526183	0.253382513	0.369768946	0.33119815	0.263440771	0.30402569	0.383775725	0.340170766	0.30492779	0.327811353	0.379725651	0.329570785	0.343526784	0.31343528	0.35837573	0.26993224	0.308368874
FGF17	8822	0.145994448	0.18140356	0.151565089	0.127547537	0.11218615	0.12780087	0.183172602	0.123729796	0.108519279	0.090191923	0.102682515	0.170081857	0.12972873	0.10086473	0.073407309	0.107514521	0.111089735	0.120543033	0.097983339	0.070375444	0.203245292	0.124320276	0.100858458	0.128099617
ZNF488	118738	0.044611064	0.05251725	0.043306978	0.041944897	0.068293593	0.064682904	0.059377799	0.062471883	0.063954298	0.06988555	0.063683331	0.0493553	0.072048173	0.068075941	0.053537498	0.051894262	0.057539936	0.058859437	0.042299621	0.065203158	0.053418428	0.055903323	0.047638083	0.051387013
FDXACB1	91893	0.027123406	0.021801678	0.021097452	0.018989695	0.024919054	0.020463683	0.022679728	0.02033805	0.02732321	0.021207009	0.022413701	0.03382295	0.020014266	0.020364257	0.023339503	0.016970265	0.020281073	0.01945909	0.023281027	0.019322993	0.021731013	0.021023785	0.021688277	0.019908384
GALR2	8811	0.190221649	0.135238872	0.196154447	0.163966558	0.165261303	0.149747761	0.208357756	0.124468162	0.097226237	0.122436298	0.129639731	0.19726143	0.116773121	0.217833422	0.136622729	0.170764739	0.137052039	0.108832775	0.157021471	0.150311999	0.16521052	0.15614121	0.150349181	0.184360889
PGPEP1	54858	0.052010178	0.038694945	0.048955972	0.040048521	0.051760052	0.056538887	0.045955563	0.036644492	0.039451345	0.037696884	0.039493417	0.038595668	0.037820149	0.037088332	0.049811554	0.043711964	0.046313101	0.039209677	0.03660444	0.055951761	0.038232202	0.034715332	0.037968939	0.069725394
