Hugo_Symbol	Entrez_Gene_Id	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-35-3615-01	TCGA-35-4122-01	TCGA-35-4123-01	TCGA-44-2655-01	TCGA-44-2656-01	TCGA-44-2657-01	TCGA-44-2659-01	TCGA-44-2661-01	TCGA-44-2662-01	TCGA-44-2665-01	TCGA-44-2666-01	TCGA-44-2668-01	TCGA-44-3398-01	TCGA-44-3918-01	TCGA-44-3919-01	TCGA-44-4112-01	TCGA-55-1592-01	TCGA-55-1594-01	TCGA-55-1595-01	TCGA-55-1596-01	TCGA-64-1676-01	TCGA-64-1677-01	TCGA-64-1678-01	TCGA-64-1680-01	TCGA-67-3770-01	TCGA-67-3771-01	TCGA-67-3772-01	TCGA-67-3773-01	TCGA-67-3774-01
CD209	30835	-1.9533	0.1568	0.2501	0.2780	0.4841	-0.0207	0.4006	2.4137	-0.1312	0.3659	-0.5105	2.6551	1.0731	-0.2300	2.9840	-0.7723	0.6867	0.1367	-0.2140	0.1558	0.4198	0.0280	0.7628	0.0773	-0.3314	-0.1961	-0.6369	-0.1817	0.4910	0.6819	0.2085	-0.0083
CYB5R2	51700	-0.8516	-0.0270	1.3349	-2.6498	-0.7983	0.4210	-0.4856	-1.8636	0.8120	-0.3265	1.0877	-1.3388	-0.1557	-0.9764	0.9557	-0.0705	1.0965	0.2535	0.1131	1.7174	1.0775	-0.4037	-0.3539	0.2638	0.3914	0.7118	0.1643	1.9471	1.2819	1.0087	0.6883	0.3274
DNTTIP2	30836	-0.3929	-0.9791	-0.8622	1.4311	-1.6080	-0.4032	1.0867	0.4150	-2.6167	0.2730	-1.0487	2.4227	-1.3303	0.1978	0.2833	0.0980	1.1779	-0.2607	-0.0753	-0.4425	-0.0930	0.4766	-0.4733	2.0355	0.5941	0.4549	0.4772	-4.5411	2.1615	-2.6036	0.2702	-0.9933
CHPF2	54480	-1.7166	-0.6081	0.1834	-1.0208	0.0280	0.9501	0.6434	0.8765	0.3843	1.9940	0.0508	2.2057	1.4382	0.1796	0.9244	-0.5094	0.1863	-0.3853	0.0023	0.8575	1.0114	-0.5541	0.7448	1.9902	0.8359	1.1230	1.2039	-0.4002	1.3234	0.2222	-0.8254	0.6504
GABRB3	2562	-1.4366	0.3687	-0.3853	1.1653	-1.2111	-0.1214	0.9641	-1.6356	-0.4209	-1.7291	-0.2010	-1.7580	0.6374	1.0505	0.0135	0.5673	-1.8694	-0.1418	-1.1492	-0.3615	-1.6979	-1.0919	-1.3944	-1.4374	-1.7578	-1.0615	-1.1855	-2.0128	0.6704	-2.0357	-1.9376	0.4604
PCBD1	5092	-0.7091	-0.0402	0.5057	1.3293	-1.2930	-0.6399	0.2251	-0.7005	-1.7513	-1.1538	0.7445	-1.8483	-1.2268	0.6176	-1.2362	-0.0611	-0.1248	-2.2575	-0.3712	-1.4357	-1.8500	2.1925	1.0747	-3.9695	-0.0201	-0.3366	1.4450	0.3127	-1.5894	-1.8496	0.2251	0.0299
TAF3	83860	-0.0847	0.7327	-1.3512	0.1395	0.3587	-0.1308	0.3046	-0.8107	0.1640	2.2724	1.7644	-0.0519	-0.4415	0.7523	-0.8406	-0.7597	-0.0529	-1.4818	0.9483	0.0896	-1.4413	0.3359	-0.9167	-0.7727	0.3130	-0.5406	-1.3408	-1.7892	-1.3320	-0.3059	0.4820	-0.3991
HOXD3	3232	1.6038	0.7791	-0.2036	-0.6982	0.2992	-0.4818	-0.9470	-0.5824	-0.1905	1.0652	0.9022	-1.8792	-0.4976	-0.4946	1.2208	-0.4676	0.2962	-0.2759	0.6864	-2.2509	-0.1258	0.5748	-1.8197	0.5252	0.5178	-1.1605	-1.1871	-0.9841	-2.0229	0.8053	2.0457	-0.1654
GIPC3	126326	-3.6623	0.3434	0.3208	0.3036	0.1003	0.4684	0.1600	0.0137	0.1475	0.4352	0.1401	-0.2264	0.0996	-0.1081	-0.0507	0.5318	0.0176	0.2981	-0.0209	0.5415	0.1403	0.4082	0.6409	0.8384	0.5250	0.3946	0.4282	0.2664	-0.2249	0.2757	0.0159	-0.0297
BFSP1	631	-1.3557	1.4750	-0.3823	1.8686	-0.4841	-0.6030	1.1272	0.4446	-0.0770	-0.1907	-1.4049	-1.2721	-0.1817	0.7831	-1.2021	0.1340	-0.7774	-0.6884	0.7126	-0.9679	0.8095	0.0919	2.2228	-2.0602	0.9926	2.4338	-0.6227	1.4008	-1.1111	1.4705	-2.4084	0.8129
LCP2	3937	-0.3839	-0.1506	0.8719	-0.8793	1.1203	-0.8312	-0.6200	0.7257	0.6407	0.1135	0.3706	1.0029	0.1605	-1.1436	1.2002	0.5063	1.3166	0.2396	0.6363	-0.3462	-0.6904	-0.2460	-0.7742	0.6306	-0.5232	-1.9658	-1.1529	-0.4507	-0.0081	-0.6265	0.1923	0.0613
TAS2R8	50836	-0.0461	1.6542	-1.3430	0.1314	0.4484	0.5487	0.4761	-0.4231	1.0732	0.9706	3.5828	1.0375	-0.1314	1.0905	0.6363	0.4023	0.3551	-0.7516	1.3038	-0.2259	1.1101	0.8231	0.7193	-0.5453	-2.2664	-1.0686	0.5510	1.5678	0.8565	-1.3038	-0.9222	0.4346
NR2C1	7181	0.1299	0.5553	-1.0707	-0.8015	-0.7841	-1.4074	-1.2038	0.1844	-0.8624	-0.6349	0.9377	0.1067	0.0348	0.7761	-0.1110	-1.1430	1.8659	1.0271	0.2593	-1.1211	3.1828	1.8121	3.4943	-0.0596	1.9216	1.4972	-1.1339	0.2838	-0.7629	-1.4813	1.3679	-1.9279
EXD2	55218	-3.1087	1.0217	0.0820	-0.4387	-0.2176	-1.3254	0.0727	0.5331	-0.3910	-2.7048	0.2157	0.4910	-0.1919	0.1882	1.2016	0.5455	0.9001	-0.8203	-0.1133	-0.5129	-0.1561	-0.8497	1.8057	0.9453	2.1994	1.2075	-0.8779	2.5924	4.4930	1.1902	-0.1748	-0.6021
TNFRSF13B	23495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MKI67	4288	0.6287	0.7048	-0.3189	-1.2084	0.0609	0.0710	-1.0505	0.6022	-0.0404	-0.5822	-0.5923	1.2980	-0.4145	-0.0594	2.0433	-0.2336	-0.2442	-0.7844	-0.0193	-0.4957	1.3449	1.6344	1.7225	-0.5481	1.3542	0.6705	-1.8634	-1.2573	0.1971	-1.0972	-0.1819	-0.9776
GLS	2744	1.2879	-0.4732	-0.8516	-1.2565	0.7854	1.5827	-0.4001	-0.0962	0.0902	0.5471	1.3298	-1.2014	0.4636	0.6278	-0.9923	0.2704	-0.4064	-0.1499	-1.0808	0.1856	0.5879	-1.1226	-2.1738	0.4043	-0.9260	-0.2333	-0.5949	1.4050	-0.9054	0.1501	-0.6009	-1.2339
SND1-IT1	27099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LGALS13	29124	-1.9995	-0.2105	0.2858	0.9009	-0.8757	-0.2653	0.6160	0.0145	0.2203	-1.2378	-1.1101	-0.3834	0.8937	-0.0914	1.5008	0.1115	1.8822	-0.2141	-1.4231	-0.2998	0.3094	-0.3724	0.1943	1.3957	0.1661	1.4193	1.2932	1.3239	-0.5291	1.9856	0.6551	-0.1704
IL4R	3566	0.7928	0.8689	-0.0354	-0.2788	0.2728	-0.2044	-0.0148	0.9802	0.5078	-0.5032	0.4434	1.6760	2.2489	-0.1648	1.7428	-1.3898	-0.6432	0.1778	1.1156	0.0710	-0.5558	0.4502	-0.0068	0.4014	-1.1557	-2.5437	0.2148	-1.2179	-1.6361	-0.2657	0.1563	0.7091
SEC11A	23478	-0.6860	0.2031	-0.7755	-1.0282	-1.0645	0.3904	0.3917	-0.5681	-1.7664	-2.3866	-0.5227	-0.8578	0.7307	-0.2421	-2.3989	-0.4437	-2.0917	1.3586	-0.9375	0.7987	4.0663	-1.2071	3.5861	-2.3937	-1.4508	2.1046	1.1966	1.2861	-0.2369	0.4818	1.4954	1.3003
SPP2	6694	-0.8519	0.2706	-0.4562	-1.3888	0.5733	-0.8791	1.1740	0.4349	-1.4226	-1.6093	0.7101	-0.5575	1.7096	-0.6893	-0.6046	0.7077	-1.0083	-0.0897	-0.5071	-1.3041	0.9511	-0.1439	-1.7752	1.1857	0.9078	1.8749	1.1980	-0.0636	-0.0103	1.7340	-0.6383	-1.3887
C18ORF32	497661	0.2707	-1.0327	1.6162	1.2841	-0.1231	-0.2520	-0.0822	-0.6074	-2.2096	-1.3384	-0.4653	-1.5887	-1.7246	-1.9385	-3.5105	1.3149	0.3431	0.9966	-1.0509	-1.6296	-0.4055	-2.2278	-0.1891	0.5179	-1.6579	3.9456	-0.5735	1.5074	-1.0868	0.4003	0.3582	-0.1143
CLSPN	63967	-0.9000	0.9232	0.5065	-0.3621	-0.2214	0.7110	-1.0859	0.4674	1.5510	-0.3537	-1.4469	1.1879	-0.6537	-0.3311	2.0555	0.5557	0.3342	0.1514	1.3753	1.5253	2.3756	1.7183	2.4496	0.1842	-0.0655	0.2536	-1.6208	-0.6372	0.3689	-1.1532	-0.5372	-0.2877
SPAG1	6674	-0.4307	-0.4374	-0.0024	-1.2974	1.7766	-1.1564	-0.9620	0.1154	-0.5683	0.0005	-0.1643	-0.0116	-0.7633	0.7495	1.1992	-0.4045	0.0302	-0.8777	1.6757	0.1493	0.1616	-0.2185	1.4372	-2.1321	-0.2562	-0.1993	0.5316	-0.5262	0.5201	1.3832	-1.6265	0.4958
CAAP1	79886	-1.7402	-0.4333	-0.5669	1.0959	1.1489	-1.5387	-0.3445	-0.7236	-2.0163	-0.6251	0.9840	2.0901	0.9847	1.3952	-0.8617	-0.6244	-0.4147	0.0794	0.4063	-1.4521	-0.5542	-0.5162	-0.4050	-2.8851	-1.3364	0.1735	0.3377	-0.5900	0.6899	2.2207	1.1221	-1.8865
EMILIN2	84034	0.5514	0.6390	1.8028	-1.2597	1.1018	-0.9806	-0.6320	0.7748	0.8677	0.0127	-0.2316	2.1823	0.3347	-0.1511	1.3528	1.8124	1.1819	0.8716	-0.0696	0.3663	0.0173	0.4868	-0.5238	1.7039	-0.6834	-2.2498	-0.4713	-0.3493	0.9950	0.1329	-0.3068	-0.0696
SMG7	9887	1.1582	0.9214	-1.9789	1.0874	-1.0238	0.5766	0.1910	1.6228	0.0515	1.3214	1.3286	1.5156	1.5385	0.5645	2.5595	-0.6341	-1.6336	-1.0314	0.0695	1.2394	0.0986	0.2677	0.2955	2.1761	1.8958	0.4309	-0.9399	-0.5260	3.3034	0.7223	-1.1547	1.4080
TAS2R13	50838	2.6184	-0.4872	0.5203	-0.5402	-0.4516	-0.1465	-0.8827	-1.0544	-0.1172	-0.5721	0.3139	-0.5201	-0.4990	-0.4963	-0.3273	-0.6479	-0.9147	-1.0197	1.4867	0.7679	1.0510	-0.7301	0.1723	0.8026	-0.0122	0.0709	0.1111	-0.2186	0.4080	0.7167	-0.0926	-0.2506
ZNF628	89887	-1.1304	-0.1643	-1.2412	0.5614	-0.2305	0.4222	-0.8061	0.8235	-0.2197	-0.7426	0.1898	-0.9304	-1.2723	0.1411	-0.5723	-1.9776	0.6600	-1.5750	-0.5440	-0.7818	-0.5142	0.6276	-0.6575	-1.0196	-0.1264	-0.9696	0.4871	-1.9439	2.2369	-0.9953	-0.1670	1.3208
DZIP1L	199221	-0.1399	2.6890	2.2736	-0.9440	-0.4903	-0.0943	-0.5975	-0.1269	1.4229	-1.3915	0.7837	-1.3372	1.6146	-0.1953	0.7828	1.3993	1.0981	0.8682	-1.2367	-1.2730	3.7450	0.8272	-0.7632	1.1892	-0.3204	3.2734	0.4896	-0.9567	-0.7726	-1.0096	0.3051	0.6464
ANKRD13A	88455	0.7848	-1.5083	0.1924	-3.1186	-0.3942	-1.1932	-0.9579	-0.0466	-0.3316	0.4709	1.4282	0.7461	-1.1566	-0.1956	1.0512	-0.7158	1.8235	-1.1305	1.2776	-1.2543	1.7610	0.2004	0.1588	0.3580	0.7600	-1.4140	-1.8460	0.2682	0.6038	-0.4047	0.4139	-1.2765
VASP	7408	-0.1463	1.5810	1.1460	-0.3460	0.3956	-0.4723	0.3989	-0.9771	0.1789	-0.2769	1.1863	0.1431	-0.9185	-0.8234	0.1374	1.4938	1.7019	0.8720	0.6298	-1.1169	-0.6735	-1.3643	0.4590	0.8143	-0.7628	-1.2022	-1.4383	-1.3241	-0.0203	-0.4454	0.0647	-1.1392
ZCCHC11	23318	1.2254	-0.9520	-2.5088	-0.0566	-0.3178	-0.9425	-0.7303	0.6911	1.3870	0.8575	0.1633	0.4759	0.1687	-2.3008	-0.5252	-1.4102	-0.9368	-1.0168	1.1663	2.2598	0.9778	2.8613	1.0483	2.1083	0.6819	1.2774	-0.0988	-2.1154	1.1249	-2.0081	-0.2593	0.3449
SYPL1	6856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PACRGL	133015	0.2842	0.8424	0.1778	0.1940	0.3214	2.5061	-0.4739	0.1292	-0.2328	-3.0595	-1.3565	2.3787	0.9827	2.0599	0.7930	-1.3217	-0.2894	0.2773	-0.3639	-2.0147	3.5295	-0.3995	1.8897	-3.0955	-0.0014	1.2817	3.7734	0.4787	-3.1238	-0.0763	0.3473	-1.3226
KIAA1211	57482	-2.6404	1.7509	0.1678	-0.3434	0.0722	0.9876	-0.7272	0.0197	0.5729	-0.0403	0.6660	2.9751	2.4728	0.0884	-0.0896	0.2546	-1.0663	-0.2383	0.6051	2.5605	3.9461	1.0480	-0.8808	-0.4843	-1.4762	-0.0559	-0.2421	-0.6433	-0.5554	0.5483	0.5431	0.4183
RPS27L	51065	-0.4002	-1.1505	0.2872	-0.3737	-0.9379	0.3780	1.5977	-1.2162	-0.9536	-1.9148	-1.4383	-0.7014	1.1836	0.0440	-2.2484	-0.8866	-1.4765	1.5469	-1.1995	-0.5926	-0.3566	0.1685	-2.1688	-1.1627	-1.7287	1.1535	-0.1287	-0.7419	-0.4514	0.8303	0.9211	0.7350
TATDN3	128387	0.5153	-1.4963	-0.1881	0.7004	-0.1366	-0.5503	1.0331	0.2230	-1.8238	-0.6079	0.1812	-0.5815	0.4951	-0.9429	-1.1956	0.6199	-0.1283	0.2704	-1.9319	-1.5684	-1.3789	-0.4523	0.1658	1.3879	0.1135	0.8850	0.5619	1.3624	-0.6791	1.2890	0.8498	-1.1424
PDCD1	5133	-1.0681	1.9754	0.2773	-0.1458	1.6725	-0.8096	-0.0458	1.6286	1.3866	0.1639	-0.3949	-0.3121	-0.6589	-0.9694	1.3646	0.9217	2.4201	-0.6106	0.1874	-1.3692	0.0754	0.2323	-0.3829	-0.2831	0.8068	-0.9953	-0.7493	-0.0105	0.7813	-0.5915	0.0864	-0.1218
MIPOL1	145282	0.4227	0.4177	-1.1673	-0.1516	0.7336	-0.8864	-0.2680	-0.7098	-0.7876	1.8054	-1.3410	-1.3557	0.5616	2.5245	2.0196	-0.9414	2.0722	-0.0363	-0.1984	0.9583	7.7239	3.4693	0.1830	1.3789	6.4882	3.4465	-0.2452	0.8570	2.9235	2.5186	0.3527	-0.8133
LRRC71	149499	3.0774	0.6259	-0.0628	0.6609	0.1747	0.4104	0.1681	0.0529	1.0855	-0.6354	2.1135	-0.7342	-0.0045	-0.2613	-1.7837	-1.1944	0.3865	0.6171	-0.1163	-1.3256	-0.4018	-0.5768	1.1834	-0.5937	-0.3363	-1.3386	4.7167	0.1433	-1.5172	0.9658	-0.6016	4.6291
LAMP2	3920	1.9983	-0.5011	1.4429	-1.4945	0.4620	-1.0159	-1.4954	0.6353	0.2536	3.0495	-0.8780	0.8547	0.4225	-0.6433	0.2162	0.1390	0.0845	2.0423	0.5772	2.0890	0.2358	-2.2747	-0.7040	2.2281	-2.3040	-0.3722	-1.4467	0.0806	0.7101	2.0093	-0.4767	-1.2537
CAT	847	-0.6932	0.3108	-1.5550	0.9396	-0.3288	0.1484	1.1529	0.3256	-0.3942	0.4339	1.3713	-0.3592	-0.8736	0.0423	-1.3796	-1.0810	-0.9016	0.9300	-0.3151	0.7191	0.7457	-1.2345	-1.7906	0.6359	0.0841	-1.8943	0.2742	2.1553	0.1075	0.4390	1.8068	0.7738
CFAP20	29105	-1.0253	0.6545	-0.2317	-1.2411	-0.3950	-1.4134	-1.3871	0.2664	-0.8758	-1.2716	1.9441	-0.1556	1.9593	-0.1148	1.9801	-0.1937	-1.4549	-0.2615	-2.0063	0.7154	2.5979	-0.0311	1.1264	0.9285	-1.2494	1.5546	0.4802	-0.8329	-0.2885	-0.2359	-0.8744	0.9278
C15ORF32	145858	3.6764	-3.2425	1.4775	-0.3130	0.6667	0.6910	-0.5653	0.9253	-0.2359	1.2600	-2.3114	0.4017	-0.3879	1.2537	-0.6033	-0.6054	0.3859	-0.2517	-1.7139	-2.4761	-0.5104	0.3532	-0.1008	2.8023	-1.0562	-2.1161	-0.1884	2.5268	1.3920	2.2597	0.8324	0.4777
ZNF746	155061	0.4821	-1.1563	-1.0110	0.6950	-0.0916	-0.3840	0.3819	0.6923	-0.6352	-0.8065	0.2375	1.2645	-0.3177	0.2994	0.1936	-2.0855	-1.9680	-2.9143	0.4968	2.1077	-1.4084	-0.0818	1.1740	0.7273	1.3794	-0.5850	1.3749	-0.9339	4.2783	0.2214	-1.2657	-1.6442
FAM163A	148753	-4.2941	0.3895	0.3250	0.3122	0.7585	1.7377	0.7425	0.5345	1.1383	0.7479	-1.4211	-0.7716	1.1436	0.3212	-0.2750	NaN	0.5964	-1.8051	-0.6249	-0.2014	-0.7892	0.9687	0.5836	1.7494	0.9244	0.3575	-0.2553	0.1879	0.2012	0.6988	0.3276	0.5857
ATXN1	6310	1.5107	-1.2322	-2.6758	-1.5030	0.0670	-0.0819	-1.9265	0.5056	0.2250	0.8404	0.9683	0.7057	0.7862	-0.7048	1.1789	-1.9122	0.0550	0.5372	-0.2557	-0.0217	1.9312	-0.1496	-0.3129	0.5944	1.7228	-1.3939	-1.0012	-1.1141	-0.0112	0.1964	0.0753	0.1024
LAMC2	3918	1.0245	1.9396	2.1995	-0.4086	-0.4421	1.6364	0.6250	-0.0105	-0.7147	-0.9227	-0.1861	1.6863	1.2813	-0.5199	2.1123	1.3387	0.9349	1.8425	0.4143	0.1313	-0.1620	-0.7191	0.1044	0.0690	0.9906	-1.5989	0.0677	-0.4838	-0.1824	1.1599	-0.0643	0.6765
CPOX	1371	0.2806	0.3518	-1.0595	-1.1383	-0.0689	-1.1519	-0.8545	0.5387	-0.1435	-0.4507	0.2434	2.9440	0.8319	0.2222	1.9856	-0.6498	-0.7608	0.2599	-0.4994	0.6306	0.8446	1.0679	0.6853	-0.5464	1.2717	-0.7862	0.8709	-0.1299	0.4861	-0.8727	-0.6346	-0.9269
APH1B	83464	-1.4926	0.0250	1.5363	-1.6634	0.6508	-0.1357	1.7117	-0.4719	-0.4296	-1.8784	-0.4776	0.4772	-0.5482	-0.1642	-0.1772	-0.1315	-0.6595	0.2982	-0.9810	-0.7698	2.5666	-1.9506	-0.5160	0.2426	-0.5653	2.3129	-0.7018	0.8116	0.7053	0.1210	0.4502	0.3519
CTNND1	1500	0.1275	1.2500	-1.8967	0.3004	-0.7049	-0.1387	0.6319	0.4863	-0.2298	0.8671	1.4194	1.4915	0.3176	0.3318	0.9267	-1.8140	-0.2657	-0.8361	1.0747	0.9976	0.7141	0.2651	-0.0646	-0.0357	0.0102	-1.6952	-0.2357	-0.0776	-0.0073	0.1054	-0.3968	1.1037
GABRG2	2566	0.4198	-1.2260	1.1544	-0.7934	0.0672	1.5892	-0.4966	-0.5151	0.8026	-0.5966	-0.3824	-1.0763	-0.8228	-0.4620	-1.3427	-2.6232	0.0861	0.2617	0.7485	0.0304	-0.8533	-0.4160	-0.9395	1.0624	-0.1381	2.3278	-0.0977	-1.3782	-1.5327	-0.9921	-0.8476	-0.1605
MADCAM1	8174	-1.0863	-1.1704	2.0259	-0.0124	0.5649	0.6411	1.1595	-0.1635	1.5982	-0.7883	1.8658	-1.5910	-0.9369	-0.1731	1.3599	1.1844	0.9034	1.0070	-0.3821	-1.3594	-2.0613	-1.3124	4.2009	-0.4224	-0.6435	-0.5802	-0.6780	-0.5106	0.7413	-0.4986	-0.5802	1.7919
F5	2153	-1.3459	-0.2045	-0.1859	-0.7197	1.1474	0.5818	-0.7370	-0.4009	0.5844	-0.7176	-0.0779	1.3342	1.3454	0.1589	0.6151	-0.1546	0.2212	1.4447	1.1771	0.2959	-1.3758	0.4916	3.5618	0.4144	0.2854	0.6896	-1.9719	-1.5739	-0.6093	-0.4011	-1.1282	0.0457
SEMA4F	10505	1.0048	0.3280	-0.6460	0.1486	-1.3725	-1.0849	1.2808	-1.7148	0.5371	-1.7504	-0.0976	0.3571	-1.3293	-0.7035	-1.4329	0.0432	1.6374	0.0766	1.4281	0.0585	0.9482	-0.6992	0.6579	3.2904	1.5376	-0.5147	0.2519	3.3495	0.2517	0.6134	-0.0086	0.2563
NUDCD3	23386	-0.8270	1.0147	0.4227	-0.6568	0.1588	1.4825	2.3891	2.8794	-0.4393	5.2507	-1.0571	1.7563	0.2797	0.7279	0.2108	-1.2624	0.2188	-0.7852	1.2336	0.3041	-0.5584	0.3899	0.9430	-0.9193	-1.4059	-1.3177	2.5700	2.1106	0.6979	1.5631	0.5221	-1.0074
PDZD11	51248	-0.1059	1.2171	2.1290	-0.3371	0.3052	-0.0089	-0.7390	0.0790	-0.4916	0.5405	-1.1975	0.8414	-0.6199	-1.8388	-0.2654	1.1050	0.7919	0.0446	-0.8754	-1.6772	0.0891	-0.8582	0.2304	0.7798	-0.1917	1.5554	0.4950	0.2678	-1.4086	-0.2695	-0.3684	-1.1905
TRIML1	339976	NaN	-0.0741	1.1400	-0.1089	0.6719	-0.0844	0.8951	1.0727	-0.3029	0.3309	-0.0477	-0.9020	0.0102	0.2857	-0.1588	-3.0202	-0.6067	0.8344	0.2688	0.2057	0.5085	-0.1838	0.7025	-2.4735	0.3870	-0.5554	0.5311	0.5198	0.3818	0.5956	0.4524	-0.4551
GCNT3	9245	0.8383	-0.6819	-1.6042	-0.2144	-1.9265	-0.4180	0.4488	-0.4236	-0.9907	-1.1885	1.6138	-1.6843	0.8899	0.6810	-1.7506	-0.2327	-2.6682	1.1292	-1.6124	-0.5704	0.5319	-1.7944	1.0088	-0.5554	-0.6270	1.1022	-0.6402	1.1947	1.2383	1.2742	0.4338	-0.3748
TMEM120A	83862	0.0171	0.5715	0.6256	1.9056	0.2575	0.7952	1.5117	-0.1864	-1.1165	0.5044	-1.0892	0.2797	-1.0321	-0.5312	-0.7711	1.1749	1.5809	-0.2313	-0.7529	-0.5797	-2.0476	-0.6893	0.3600	1.1169	-0.7817	-0.4100	1.7586	-0.5131	-1.3467	0.6579	-0.7610	-1.5153
CNDP1	84735	0.3843	-0.8114	-0.8668	0.0969	3.0550	0.5988	1.0084	4.9517	1.4877	3.1638	-0.1278	2.9728	1.0607	0.1585	1.3173	-1.7731	-3.5539	2.0573	-0.8843	0.8411	1.0905	0.3145	1.6252	-0.4193	-0.4019	2.4104	-0.4152	4.3780	-0.5959	-0.0960	-0.6564	0.1513
N4BP1	9683	-1.8948	0.0394	-0.3483	-0.6990	-0.1042	-1.2680	-0.2052	1.0717	-0.0166	1.0644	0.3335	0.6871	1.7443	0.0217	2.9161	-1.0217	-0.2719	-0.3767	0.9486	0.4818	-0.1933	-0.0392	0.3830	0.7531	-0.9618	-0.9526	-0.5519	0.1066	-2.2544	-0.0307	0.0054	0.3415
SLC35F2	54733	-1.8920	0.8805	-0.6933	-0.4569	-1.2579	-2.0457	0.1754	1.0380	-0.4518	1.6261	0.2987	1.3787	0.1491	0.2751	1.4506	-1.3759	0.6066	-1.2699	0.0228	1.6570	0.1675	-1.0008	1.2477	-0.3285	0.3947	-1.3323	0.6082	1.4806	-0.2285	0.8623	0.1131	-1.6897
LCP1	3936	-0.2371	-0.5996	0.7611	-1.8428	0.5643	-1.0476	-0.4175	0.7446	1.0332	-0.0118	1.0582	1.2585	0.6091	-1.6157	0.8887	-0.6147	0.3144	1.0603	0.8923	-0.3091	0.1231	-0.8495	-0.9221	-1.3124	-1.2522	-3.8957	-2.4947	-1.2998	0.8431	-0.7470	-0.4259	-0.4198
IGBP1	3476	-1.3989	0.5981	0.2136	2.2189	-1.3569	-0.3253	-1.2149	0.0206	-0.7718	2.8074	0.7423	-1.3586	-0.3580	1.5439	-0.8136	0.3461	-0.7784	0.2980	-0.6679	-2.2110	-0.1488	-1.1337	-1.1015	-1.5871	-0.3468	2.0647	2.3352	0.4094	-1.2923	0.3417	1.6121	-0.2373
DCAKD	79877	-0.9045	-0.2575	0.0736	-0.1330	-1.0930	-1.3136	-0.0381	0.7684	1.1384	-0.5985	-0.3971	-0.2060	1.0689	0.3730	-0.6958	-1.9851	-0.4830	-0.7320	1.2689	1.5031	1.5732	0.4673	2.1266	-0.4677	-0.7033	-1.0316	1.1910	1.1679	-1.0944	0.0571	0.4167	0.6784
CELA2A	63036	1.0047	-1.0619	1.2132	0.6481	0.1512	0.1967	1.1915	0.0880	0.8625	-1.0550	-0.5364	-1.4344	-0.7557	-1.4027	-1.7218	0.6214	-0.0316	2.2613	-1.5341	-1.5391	-0.5858	-0.2430	-1.3800	-0.3832	-0.8703	0.2539	-0.1442	1.1500	-2.1931	0.6086	-0.9473	-0.2252
C12ORF56	115749	-0.8679	0.7762	2.2977	-0.7842	-0.5124	-0.3894	-0.8294	-1.1629	1.5152	-0.8449	-0.6732	1.3679	-0.4997	-0.8618	-0.0204	0.9129	0.4971	-0.6073	-0.4803	1.0000	2.0438	-0.3421	1.4347	-0.8208	1.0971	2.8761	-0.7802	0.4062	1.6214	-1.1151	-0.8960	0.0468
PITRM1	10531	-0.9030	-0.8525	-0.3008	0.4342	-0.7155	0.9337	1.1277	-0.1990	-0.8376	0.1847	0.6115	1.5855	0.1136	1.1269	0.0136	-0.7677	-0.4067	-1.4592	-1.3524	-0.0218	0.4506	0.5824	-0.9240	-1.4577	-0.1056	0.8204	-0.7115	-1.7819	-1.4556	-0.6801	-1.5715	2.2803
GUK1	2987	0.6982	-0.2209	1.5931	0.1128	0.8601	0.0865	1.2479	1.2332	0.3678	-0.1889	0.4596	-0.7477	-0.1828	-1.7414	0.9216	0.4182	0.6527	0.4235	-0.5493	-1.6857	-0.9355	-0.8666	0.2538	3.2194	-1.0621	-0.4583	-0.4501	1.8145	-0.6288	0.5178	-0.1463	0.2390
RASSF8	11228	1.4293	1.0368	-0.5288	-1.9295	-0.8693	0.8033	-0.9239	-0.3289	2.7551	0.5360	-0.4704	-0.0563	-0.1220	-1.7013	1.4553	-1.0414	-0.6148	-0.9774	1.5599	0.1674	-0.3939	1.4294	-4.0067	-0.2712	-0.2176	-0.6418	-0.7768	-0.5696	-2.9153	0.3401	0.3397	0.5797
ADM	133	0.4001	-0.4203	0.4713	-1.5785	-0.5459	0.9577	-1.2949	-0.0802	-0.6081	-1.4356	1.4007	2.7095	0.3074	-1.0508	1.3467	0.4574	-0.0327	1.7258	0.4445	0.4539	0.1451	-0.1132	0.3679	-0.2574	1.8089	0.2995	-1.7506	-0.6681	0.8420	1.0190	-0.7123	-0.7885
